tem,rain,rain%,cloud,pressure,wind,gust,forecast,dateTime,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
43,0,0,20,1004,5,5,19,2015051909,0,0,0,0,1,0,0,0,0,0,0,0
48,0,0,14,1003,4,4,0,2015051912,0,0,0,0,1,0,0,0,0,0,0,0
45,1.1,0,23,1000,15,20,17,2015051915,0,0,0,0,1,0,0,0,0,0,0,0
38,1.2,0,19,1001,12,20,18,2015051918,0,0,0,0,1,0,0,0,0,0,0,0
35,0.3,0,17,1004,12,23,18,2015051921,0,0,0,0,1,0,0,0,0,0,0,0
34,0,0,19,1003,8,16,0,2015052000,0,0,0,0,1,0,0,0,0,0,0,0
33,0,0,17,1003,7,13,0,2015052003,0,0,0,0,1,0,0,0,0,0,0,0
36,0,0,21,1004,6,7,0,2015052006,0,0,0,0,1,0,0,0,0,0,0,0
41,0,0,44,1004,11,12,14,2015052009,0,0,0,0,1,0,0,0,0,0,0,0
45,0,0,44,1002,9,11,14,2015052012,0,0,0,0,1,0,0,0,0,0,0,0
44,0,0,62,1001,16,21,14,2015052015,0,0,0,0,1,0,0,0,0,0,0,0
36,1.9,0,31,1002,11,20,18,2015052018,0,0,0,0,1,0,0,0,0,0,0,0
37,7.5,0,31,1004,8,15,20,2015052021,0,0,0,0,1,0,0,0,0,0,0,0
35,0,0,48,1005,6,9,19,2015052100,0,0,0,0,1,0,0,0,0,0,0,0
33,0.6,0,100,1005,9,13,5,2015052103,0,0,0,0,1,0,0,0,0,0,0,0
32,0,0,82,1006,6,7,1,2015052106,0,0,0,0,1,0,0,0,0,0,0,0
39,0,0,50,1006,4,5,14,2015052109,0,0,0,0,1,0,0,0,0,0,0,0
43,5,0,34,1004,15,17,9,2015052112,0,0,0,0,1,0,0,0,0,0,0,0
41,3.2,0,40,1003,20,33,9,2015052115,0,0,0,0,1,0,0,0,0,0,0,0
34,13.9,0,51,1004,16,35,20,2015052118,0,0,0,0,1,0,0,0,0,0,0,0
33,7,0,52,1005,11,23,20,2015052121,0,0,0,0,1,0,0,0,0,0,0,0
32,0,0,53,1006,6,11,14,2015052200,0,0,0,0,1,0,0,0,0,0,0,0
31,0,0,79,1005,5,9,1,2015052203,0,0,0,0,1,0,0,0,0,0,0,0
35,0,0,23,1005,4,6,0,2015052206,0,0,0,0,1,0,0,0,0,0,0,0
41,0.2,0,47,1005,5,6,17,2015052209,0,0,0,0,1,0,0,0,0,0,0,0
44,0,0,46,1003,8,9,14,2015052212,0,0,0,0,1,0,0,0,0,0,0,0
45,0,0,19,1000,8,11,0,2015052215,0,0,0,0,1,0,0,0,0,0,0,0
36,0,0,34,1001,12,21,14,2015052218,0,0,0,0,1,0,0,0,0,0,0,0
35,0.1,0,23,1003,11,20,0,2015052221,0,0,0,0,1,0,0,0,0,0,0,0
34,0,0,25,1003,10,18,0,2015052300,0,0,0,0,1,0,0,0,0,0,0,0
32,0,0,24,1002,5,9,0,2015052303,0,0,0,0,1,0,0,0,0,0,0,0
35,0,0,22,1003,4,5,0,2015052306,0,0,0,0,1,0,0,0,0,0,0,0
39,0,0,34,1004,5,6,14,2015052309,0,0,0,0,1,0,0,0,0,0,0,0
39,0,0,74,1003,7,8,1,2015052312,0,0,0,0,1,0,0,0,0,0,0,0
42,0.3,0,62,1002,1,1,7,2015052315,0,0,0,0,1,0,0,0,0,0,0,0
34,0.1,0,73,1003,10,19,1,2015052318,0,0,0,0,1,0,0,0,0,0,0,0
32,2.2,0,63,1005,14,23,7,2015052321,0,0,0,0,1,0,0,0,0,0,0,0
29,0,0,100,1005,11,16,13,2015052400,0,0,0,0,1,0,0,0,0,0,0,0
28,0,0,70,1005,7,10,1,2015052403,0,0,0,0,1,0,0,0,0,0,0,0
29,0,0,73,1006,6,8,1,2015052406,0,0,0,0,1,0,0,0,0,0,0,0
34,0,0,33,1006,7,8,14,2015052409,0,0,0,0,1,0,0,0,0,0,0,0
40,0,0,82,1004,8,10,1,2015052412,0,0,0,0,1,0,0,0,0,0,0,0
40,0,0,57,1003,12,14,14,2015052415,0,0,0,0,1,0,0,0,0,0,0,0
34,0,0,26,1004,13,20,14,2015052418,0,0,0,0,1,0,0,0,0,0,0,0
32,0.3,0,25,1005,12,19,18,2015052421,0,0,0,0,1,0,0,0,0,0,0,0
32,0,0,49,1005,8,12,14,2015052500,0,0,0,0,1,0,0,0,0,0,0,0
32,6.3,0,28,1003,6,10,9,2015052503,0,0,0,0,1,0,0,0,0,0,0,0
34,1.4,0,33,1005,4,5,18,2015052506,0,0,0,0,1,0,0,0,0,0,0,0
42,0,0,25,1004,3,3,0,2015052509,0,0,0,0,1,0,0,0,0,0,0,0
46,0,0,28,1002,3,3,14,2015052512,0,0,0,0,1,0,0,0,0,0,0,0
45,0.1,0,20,1001,10,11,0,2015052515,0,0,0,0,1,0,0,0,0,0,0,0
38,0,0,16,1001,11,20,0,2015052518,0,0,0,0,1,0,0,0,0,0,0,0
35,0.3,0,15,1004,13,22,18,2015052521,0,0,0,0,1,0,0,0,0,0,0,0
35,0,0,10,1004,8,13,0,2015052600,0,0,0,0,1,0,0,0,0,0,0,0
35,0,0,8,1003,5,7,0,2015052603,0,0,0,0,1,0,0,0,0,0,0,0
37,0,0,6,1004,6,7,0,2015052606,0,0,0,0,1,0,0,0,0,0,0,0
43,0,0,11,1004,7,8,0,2015052609,0,0,0,0,1,0,0,0,0,0,0,0
46,0,0,9,1002,13,15,0,2015052612,0,0,0,0,1,0,0,0,0,0,0,0
44,0,0,49,1000,13,20,14,2015052615,0,0,0,0,1,0,0,0,0,0,0,0
38,0,0,26,1001,15,30,14,2015052618,0,0,0,0,1,0,0,0,0,0,0,0
35,0.1,0,15,1004,14,25,0,2015052621,0,0,0,0,1,0,0,0,0,0,0,0
35,0,0,10,1004,9,16,0,2015052700,0,0,0,0,1,0,0,0,0,0,0,0
36,0,0,9,1004,7,11,0,2015052703,0,0,0,0,1,0,0,0,0,0,0,0
38,0,0,8,1004,5,6,0,2015052706,0,0,0,0,1,0,0,0,0,0,0,0
43,0,0,12,1003,8,10,0,2015052709,0,0,0,0,1,0,0,0,0,0,0,0
45,0,0,13,1001,14,16,0,2015052712,0,0,0,0,1,0,0,0,0,0,0,0
45,0,0,7,999,15,18,0,2015052715,0,0,0,0,1,0,0,0,0,0,0,0
38,0,0,12,1000,14,30,0,2015052718,0,0,0,0,1,0,0,0,0,0,0,0
36,0,0,15,1001,16,28,0,2015052721,0,0,0,0,1,0,0,0,0,0,0,0
35,0,0,6,1001,12,23,0,2015052800,0,0,0,0,1,0,0,0,0,0,0,0
33,0,0,5,1000,9,16,0,2015052803,0,0,0,0,1,0,0,0,0,0,0,0
37,0,0,5,1001,8,9,0,2015052806,0,0,0,0,1,0,0,0,0,0,0,0
43,0,0,6,1001,18,21,0,2015052809,0,0,0,0,1,0,0,0,0,0,0,0
46,0,0,13,1000,18,21,0,2015052812,0,0,0,0,1,0,0,0,0,0,0,0
45,0,0,9,998,18,21,0,2015052815,0,0,0,0,1,0,0,0,0,0,0,0
39,0,0,20,998,17,34,0,2015052818,0,0,0,0,1,0,0,0,0,0,0,0
37,0,0,9,1001,19,37,0,2015052821,0,0,0,0,1,0,0,0,0,0,0,0
35,0,0,6,1000,13,27,0,2015052900,0,0,0,0,1,0,0,0,0,0,0,0
33,0,0,10,1001,11,22,0,2015052903,0,0,0,0,1,0,0,0,0,0,0,0
36,0,0,13,1002,9,11,0,2015052906,0,0,0,0,1,0,0,0,0,0,0,0
43,0,0,4,1003,18,20,0,2015052909,0,0,0,0,1,0,0,0,0,0,0,0
46,0,0,6,1001,19,22,0,2015052912,0,0,0,0,1,0,0,0,0,0,0,0
46,0,0,6,1000,15,18,0,2015052915,0,0,0,0,1,0,0,0,0,0,0,0
39,0,0,23,1000,15,31,0,2015052918,0,0,0,0,1,0,0,0,0,0,0,0
37,0,0,6,1003,14,25,0,2015052921,0,0,0,0,1,0,0,0,0,0,0,0
37,0,0,6,1003,11,19,0,2015053000,0,0,0,0,1,0,0,0,0,0,0,0
37,0,0,6,1004,6,9,0,2015053003,0,0,0,0,1,0,0,0,0,0,0,0
38,0,0,7,1005,4,4,0,2015053006,0,0,0,0,1,0,0,0,0,0,0,0
44,0,0,7,1005,6,7,0,2015053009,0,0,0,0,1,0,0,0,0,0,0,0
47,0,0,11,1003,7,8,0,2015053012,0,0,0,0,1,0,0,0,0,0,0,0
47,0,0,45,1001,5,5,14,2015053015,0,0,0,0,1,0,0,0,0,0,0,0
40,0,0,44,1002,15,28,14,2015053018,0,0,0,0,1,0,0,0,0,0,0,0
38,0,0,38,1005,15,26,19,2015053021,0,0,0,0,1,0,0,0,0,0,0,0
38,0,0,20,1005,14,22,0,2015053100,0,0,0,0,1,0,0,0,0,0,0,0
37,1.1,0,31,1004,6,9,17,2015053103,0,0,0,0,1,0,0,0,0,0,0,0
40,0,0,22,1005,3,3,0,2015053106,0,0,0,0,1,0,0,0,0,0,0,0
42,0,0,16,1005,3,4,0,2015053109,0,0,0,0,1,0,0,0,0,0,0,0
47,0,0,22,1003,2,2,0,2015053112,0,0,0,0,1,0,0,0,0,0,0,0
47,0,0,19,1001,4,5,0,2015053115,0,0,0,0,1,0,0,0,0,0,0,0
39,0,0,21,1001,14,23,0,2015053118,0,0,0,0,1,0,0,0,0,0,0,0
37,0.2,0,15,1003,14,24,17,2015053121,0,0,0,0,1,0,0,0,0,0,0,0
36,0,0,11,1003,16,25,0,2015060100,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,24,1002,10,16,0,2015060103,0,0,0,0,0,1,0,0,0,0,0,0
39,0,0,17,1003,9,11,0,2015060106,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,11,1003,9,10,0,2015060109,0,0,0,0,0,1,0,0,0,0,0,0
45,0,0,9,1002,13,15,0,2015060112,0,0,0,0,0,1,0,0,0,0,0,0
45,0,0,47,1000,14,17,14,2015060115,0,0,0,0,0,1,0,0,0,0,0,0
40,0,0,32,1001,19,32,14,2015060118,0,0,0,0,0,1,0,0,0,0,0,0
36,1.8,0,17,1004,17,32,17,2015060121,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,12,1003,16,27,0,2015060200,0,0,0,0,0,1,0,0,0,0,0,0
35,0.1,0,14,1003,15,25,0,2015060203,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,11,1004,15,19,0,2015060206,0,0,0,0,0,1,0,0,0,0,0,0
42,0,0,15,1005,14,17,0,2015060209,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,16,1004,15,17,0,2015060212,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,12,1001,24,27,0,2015060215,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,9,1002,18,29,0,2015060218,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,12,1004,15,24,0,2015060221,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,15,1005,15,23,0,2015060300,0,0,0,0,0,1,0,0,0,0,0,0
35,0.8,0,17,1005,15,24,17,2015060303,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,23,1006,9,11,0,2015060306,0,0,0,0,0,1,0,0,0,0,0,0
43,0.1,0,19,1006,3,4,0,2015060309,0,0,0,0,0,1,0,0,0,0,0,0
46,0.1,0,31,1005,6,7,14,2015060312,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,26,1004,17,23,14,2015060315,0,0,0,0,0,1,0,0,0,0,0,0
37,0.2,0,14,1004,12,18,18,2015060318,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,18,1007,14,21,0,2015060321,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,18,1006,11,16,0,2015060400,0,0,0,0,0,1,0,0,0,0,0,0
34,0.2,0,21,1006,9,13,18,2015060403,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,20,1007,6,7,0,2015060406,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,10,1007,3,4,0,2015060409,0,0,0,0,0,1,0,0,0,0,0,0
47,0,0,20,1005,1,1,0,2015060412,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,18,1003,14,17,0,2015060415,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,10,1004,18,29,0,2015060418,0,0,0,0,0,1,0,0,0,0,0,0
35,0.2,0,19,1006,16,25,18,2015060421,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,16,1006,12,17,0,2015060500,0,0,0,0,0,1,0,0,0,0,0,0
35,1,0,17,1005,6,9,18,2015060503,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,22,1006,10,12,0,2015060506,0,0,0,0,0,1,0,0,0,0,0,0
41,0.2,0,19,1007,1,2,18,2015060509,0,0,0,0,0,1,0,0,0,0,0,0
42,0,0,36,1005,12,14,14,2015060512,0,0,0,0,0,1,0,0,0,0,0,0
40,0,0,30,1004,12,14,14,2015060515,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,44,1005,12,16,14,2015060518,0,0,0,0,0,1,0,0,0,0,0,0
31,4.5,0,48,1007,8,12,9,2015060521,0,0,0,0,0,1,0,0,0,0,0,0
30,3.5,0,39,1006,6,8,9,2015060600,0,0,0,0,0,1,0,0,0,0,0,0
30,0.1,0,43,1006,3,4,14,2015060603,0,0,0,0,0,1,0,0,0,0,0,0
32,0,0,46,1006,3,4,14,2015060606,0,0,0,0,0,1,0,0,0,0,0,0
39,0.1,0,55,1006,12,13,14,2015060609,0,0,0,0,0,1,0,0,0,0,0,0
43,2.5,0,85,1004,13,15,9,2015060612,0,0,0,0,0,1,0,0,0,0,0,0
44,0.9,0,57,1002,13,17,7,2015060615,0,0,0,0,0,1,0,0,0,0,0,0
37,1.1,0,21,1002,17,27,18,2015060618,0,0,0,0,0,1,0,0,0,0,0,0
33,3.3,0,23,1005,15,25,9,2015060621,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,25,1004,9,14,0,2015060700,0,0,0,0,0,1,0,0,0,0,0,0
32,1.9,0,39,1004,5,7,7,2015060703,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,34,1005,11,14,14,2015060706,0,0,0,0,0,1,0,0,0,0,0,0
40,0.4,0,21,1005,17,20,18,2015060709,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,25,1004,16,19,0,2015060712,0,0,0,0,0,1,0,0,0,0,0,0
43,0.4,0,23,1003,17,23,18,2015060715,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,33,1003,16,26,14,2015060718,0,0,0,0,0,1,0,0,0,0,0,0
34,0.1,0,25,1004,20,32,0,2015060721,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,28,1004,17,26,14,2015060800,0,0,0,0,0,1,0,0,0,0,0,0
32,0.5,0,33,1003,12,18,18,2015060803,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,51,1004,3,4,14,2015060806,0,0,0,0,0,1,0,0,0,0,0,0
40,0,0,44,1004,1,2,14,2015060809,0,0,0,0,0,1,0,0,0,0,0,0
45,0,0,48,1003,3,3,14,2015060812,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,42,1002,7,8,14,2015060815,0,0,0,0,0,1,0,0,0,0,0,0
37,0.3,0,46,1002,12,18,18,2015060818,0,0,0,0,0,1,0,0,0,0,0,0
34,0.1,0,44,1005,8,13,14,2015060821,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,46,1005,4,6,14,2015060900,0,0,0,0,0,1,0,0,0,0,0,0
33,0.2,0,46,1004,3,4,18,2015060903,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,42,1005,3,4,14,2015060906,0,0,0,0,0,1,0,0,0,0,0,0
40,0,0,33,1005,4,5,14,2015060909,0,0,0,0,0,1,0,0,0,0,0,0
42,0,0,21,1003,10,12,0,2015060912,0,0,0,0,0,1,0,0,0,0,0,0
42,0,0,56,1001,3,4,14,2015060915,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,70,1002,7,12,1,2015060918,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,44,1004,10,18,14,2015060921,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,28,1004,8,14,14,2015061000,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,12,1004,6,10,0,2015061003,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,12,1005,7,8,0,2015061006,0,0,0,0,0,1,0,0,0,0,0,0
41,0,0,16,1004,15,18,0,2015061009,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,17,1003,14,16,0,2015061012,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,47,1002,10,14,14,2015061015,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,24,1002,15,29,0,2015061018,0,0,0,0,0,1,0,0,0,0,0,0
35,0.4,0,34,1004,12,21,18,2015061021,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,76,1004,8,13,1,2015061100,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,87,1005,6,10,1,2015061103,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,97,1006,5,8,13,2015061106,0,0,0,0,0,1,0,0,0,0,0,0
34,0.5,0,60,1006,7,9,15,2015061109,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,50,1005,6,7,14,2015061112,0,0,0,0,0,1,0,0,0,0,0,0
39,0.1,0,29,1004,5,6,14,2015061115,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,31,1005,4,6,14,2015061118,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,31,1008,3,4,14,2015061121,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,47,1007,2,3,14,2015061200,0,0,0,0,0,1,0,0,0,0,0,0
33,0.6,0,36,1007,1,3,18,2015061203,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,37,1008,3,4,14,2015061206,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,49,1008,8,10,14,2015061209,0,0,0,0,0,1,0,0,0,0,0,0
41,0,0,29,1006,10,12,14,2015061212,0,0,0,0,0,1,0,0,0,0,0,0
42,0,0,32,1004,5,6,14,2015061215,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,32,1004,10,17,14,2015061218,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,30,1006,12,20,14,2015061221,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,29,1005,9,14,14,2015061300,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,24,1005,7,12,0,2015061303,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,30,1005,14,17,14,2015061306,0,0,0,0,0,1,0,0,0,0,0,0
42,0,0,31,1005,13,15,14,2015061309,0,0,0,0,0,1,0,0,0,0,0,0
45,0,0,23,1003,11,13,0,2015061312,0,0,0,0,0,1,0,0,0,0,0,0
43,0.1,0,48,1002,13,19,14,2015061315,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,26,1002,18,29,19,2015061318,0,0,0,0,0,1,0,0,0,0,0,0
35,0.3,0,33,1004,13,21,18,2015061321,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,46,1004,11,17,14,2015061400,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,48,1005,8,12,14,2015061403,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,50,1006,6,7,14,2015061406,0,0,0,0,0,1,0,0,0,0,0,0
39,0,0,49,1006,7,8,14,2015061409,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,46,1004,6,7,14,2015061412,0,0,0,0,0,1,0,0,0,0,0,0
42,2,0,45,1002,14,20,7,2015061415,0,0,0,0,0,1,0,0,0,0,0,0
37,1.9,0,31,1003,19,31,18,2015061418,0,0,0,0,0,1,0,0,0,0,0,0
35,1,0,21,1005,14,22,18,2015061421,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,26,1006,13,22,14,2015061500,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,32,1006,11,16,14,2015061503,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,38,1007,9,10,14,2015061506,0,0,0,0,0,1,0,0,0,0,0,0
40,0,0,53,1007,12,14,14,2015061509,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,50,1005,10,12,14,2015061512,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,46,1005,10,12,14,2015061515,0,0,0,0,0,1,0,0,0,0,0,0
41,0,0,41,1005,10,13,14,2015061518,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,32,1006,10,14,14,2015061521,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,14,1007,11,17,0,2015061600,0,0,0,0,0,1,0,0,0,0,0,0
32,0.2,0,11,1006,8,11,0,2015061603,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,13,1007,12,15,0,2015061606,0,0,0,0,0,1,0,0,0,0,0,0
41,0.3,0,19,1007,15,17,18,2015061609,0,0,0,0,0,1,0,0,0,0,0,0
44,1,0,46,1005,18,20,7,2015061612,0,0,0,0,0,1,0,0,0,0,0,0
43,0.1,0,29,1003,20,23,14,2015061615,0,0,0,0,0,1,0,0,0,0,0,0
37,0.2,0,12,1003,16,26,0,2015061618,0,0,0,0,0,1,0,0,0,0,0,0
34,0.7,0,14,1005,16,26,18,2015061621,0,0,0,0,0,1,0,0,0,0,0,0
34,0.4,0,14,1005,14,24,18,2015061700,0,0,0,0,0,1,0,0,0,0,0,0
35,0.2,0,16,1005,14,20,18,2015061703,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,17,1005,14,16,0,2015061706,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,15,1004,11,13,0,2015061709,0,0,0,0,0,1,0,0,0,0,0,0
46,0,0,33,1002,8,9,14,2015061712,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,25,1000,15,19,14,2015061715,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,13,1001,24,38,0,2015061718,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,13,1001,22,36,0,2015061721,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,13,1002,21,32,0,2015061800,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,13,1002,18,26,0,2015061803,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,14,1004,12,14,0,2015061806,0,0,0,0,0,1,0,0,0,0,0,0
44,1.1,0,21,1004,4,5,17,2015061809,0,0,0,0,0,1,0,0,0,0,0,0
47,0,0,45,1002,3,3,19,2015061812,0,0,0,0,0,1,0,0,0,0,0,0
44,0.7,0,34,1001,14,18,17,2015061815,0,0,0,0,0,1,0,0,0,0,0,0
37,2,0,15,1002,15,23,18,2015061818,0,0,0,0,0,1,0,0,0,0,0,0
35,1,0,14,1004,13,20,18,2015061821,0,0,0,0,0,1,0,0,0,0,0,0
34,0,0,26,1005,10,16,14,2015061900,0,0,0,0,0,1,0,0,0,0,0,0
33,1.2,0,23,1004,8,13,18,2015061903,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,18,1005,11,13,0,2015061906,0,0,0,0,0,1,0,0,0,0,0,0
43,0.3,0,15,1005,10,12,18,2015061909,0,0,0,0,0,1,0,0,0,0,0,0
45,1.9,0,60,1003,15,17,7,2015061912,0,0,0,0,0,1,0,0,0,0,0,0
44,1.5,0,24,1002,15,21,17,2015061915,0,0,0,0,0,1,0,0,0,0,0,0
37,1.7,0,29,1003,12,18,18,2015061918,0,0,0,0,0,1,0,0,0,0,0,0
36,0.5,0,17,1005,12,18,18,2015061921,0,0,0,0,0,1,0,0,0,0,0,0
34,1.6,0,33,1005,9,15,18,2015062000,0,0,0,0,0,1,0,0,0,0,0,0
33,0.5,0,25,1005,9,13,18,2015062003,0,0,0,0,0,1,0,0,0,0,0,0
36,0.5,0,17,1006,10,12,18,2015062006,0,0,0,0,0,1,0,0,0,0,0,0
42,0.3,0,18,1006,11,13,18,2015062009,0,0,0,0,0,1,0,0,0,0,0,0
46,2.2,0,46,1004,12,14,7,2015062012,0,0,0,0,0,1,0,0,0,0,0,0
44,0.4,0,42,1002,13,16,18,2015062015,0,0,0,0,0,1,0,0,0,0,0,0
37,1.8,0,14,1003,12,19,18,2015062018,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,19,1004,10,17,0,2015062021,0,0,0,0,0,1,0,0,0,0,0,0
34,3.9,0,20,1005,9,15,9,2015062100,0,0,0,0,0,1,0,0,0,0,0,0
33,0.1,0,28,1004,6,10,14,2015062103,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,24,1005,8,9,0,2015062106,0,0,0,0,0,1,0,0,0,0,0,0
40,0.6,0,31,1004,11,12,18,2015062109,0,0,0,0,0,1,0,0,0,0,0,0
44,0.8,0,34,1002,9,10,18,2015062112,0,0,0,0,0,1,0,0,0,0,0,0
43,0.1,0,73,1000,8,9,1,2015062115,0,0,0,0,0,1,0,0,0,0,0,0
37,0.5,0,31,1001,13,21,18,2015062118,0,0,0,0,0,1,0,0,0,0,0,0
35,0.9,0,19,1003,11,17,18,2015062121,0,0,0,0,0,1,0,0,0,0,0,0
34,0.3,0,41,1003,7,12,18,2015062200,0,0,0,0,0,1,0,0,0,0,0,0
33,0.2,0,50,1002,6,10,15,2015062203,0,0,0,0,0,1,0,0,0,0,0,0
35,0.3,0,47,1002,5,7,15,2015062206,0,0,0,0,0,1,0,0,0,0,0,0
38,0.1,0,62,1001,9,10,14,2015062209,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,62,1000,12,14,14,2015062212,0,0,0,0,0,1,0,0,0,0,0,0
43,3.2,0,87,998,4,6,9,2015062215,0,0,0,0,0,1,0,0,0,0,0,0
38,1.6,0,44,999,7,12,7,2015062218,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,44,1001,8,13,14,2015062221,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,23,1000,5,8,0,2015062300,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,30,999,6,10,14,2015062303,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0,31,1000,13,18,14,2015062306,0,0,0,0,0,1,0,0,0,0,0,0
41,0.3,0,26,999,19,22,18,2015062309,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,38,997,23,26,14,2015062312,0,0,0,0,0,1,0,0,0,0,0,0
43,1.1,0,49,996,17,21,7,2015062315,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,36,997,11,20,14,2015062318,0,0,0,0,0,1,0,0,0,0,0,0
36,2.8,0,26,998,10,18,9,2015062321,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,52,998,15,25,14,2015062400,0,0,0,0,0,1,0,0,0,0,0,0
32,2.5,0,70,997,12,20,16,2015062403,0,0,0,0,0,1,0,0,0,0,0,0
31,0,0,92,997,18,30,13,2015062406,0,0,0,0,0,1,0,0,0,0,0,0
31,16.2,0,100,996,23,36,3,2015062409,0,0,0,0,0,1,0,0,0,0,0,0
30,62.7,0,100,995,17,25,3,2015062412,0,0,0,0,0,1,0,0,0,0,0,0
29,33.2,0,100,996,11,23,3,2015062415,0,0,0,0,0,1,0,0,0,0,0,0
30,35,0,100,997,21,32,3,2015062418,0,0,0,0,0,1,0,0,0,0,0,0
31,9.3,0,100,998,11,22,20,2015062421,0,0,0,0,0,1,0,0,0,0,0,0
31,6.8,0,70,998,15,29,9,2015062500,0,0,0,0,0,1,0,0,0,0,0,0
30,3.3,0,75,998,13,22,12,2015062503,0,0,0,0,0,1,0,0,0,0,0,0
30,2.5,0,53,1000,13,21,12,2015062506,0,0,0,0,0,1,0,0,0,0,0,0
32,0.8,0,57,1001,11,15,16,2015062509,0,0,0,0,0,1,0,0,0,0,0,0
38,0.5,0,37,1000,12,14,17,2015062512,0,0,0,0,0,1,0,0,0,0,0,0
